customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,avg_monthly_spend,spend_trend_ratio,service_count,streaming_count,has_protection_bundle,is_month_to_month,is_electronic_check,is_auto_payment,is_new_customer,family_account,tenure_bucket,charge_per_service,revenue_at_risk_annual
5380-AFSSK,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.9,486.85,1,97.37,0.964,5,2,0,1,0,0,1,0,0-6m,18.78,1126.8
5380-WJKOV,Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.35,3549.25,1,104.39,1.019,7,2,0,1,1,0,0,0,2-4y,15.19,1276.2
5380-XPJNZ,Female,0,No,No,38,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.05,678.2,0,17.85,1.123,1,0,0,0,0,0,0,0,2-4y,20.05,240.6
5382-SOYZL,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2162.6,0,98.3,0.967,5,2,0,1,1,0,0,0,1-2y,19.02,1141.2
5382-TEMLV,Male,0,No,No,45,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.9,2298.55,0,51.08,0.996,3,0,0,1,0,1,0,0,2-4y,16.97,610.8
5383-MMTWC,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.0,613.4,1,76.67,1.096,4,1,0,1,1,0,0,1,7-12m,21.0,1008.0
5384-ZTTWP,Female,0,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.8,272.95,0,18.2,1.088,1,0,0,1,0,0,0,1,1-2y,19.8,237.6
5385-SUIRI,Male,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,5568.35,1,107.08,0.973,7,2,0,1,1,0,0,1,4y+,14.89,1250.4
5386-THSLQ,Female,1,Yes,No,66,No,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,0,45.87,0.993,4,1,0,0,0,1,0,1,4y+,11.39,546.6
5387-ASZNZ,Female,1,No,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),63.85,4174.35,0,63.25,1.01,6,0,1,0,0,1,0,0,4y+,10.64,766.2
5389-FFVKB,Male,1,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.3,2483.05,1,77.6,1.035,3,1,0,1,0,1,0,1,2-4y,26.77,963.6
5392-AKEMH,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.05,523.1,0,43.59,1.033,2,0,0,1,1,0,0,0,7-12m,22.52,540.6
5393-HJZSM,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),76.3,2404.15,0,75.13,1.016,7,1,1,1,0,1,0,1,2-4y,10.9,915.6
5393-RXQSZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.6,79.6,1,79.6,1.0,3,1,0,1,1,0,1,0,0-6m,26.53,955.2
5394-MEITZ,Female,0,Yes,Yes,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.6,4946.7,0,82.44,0.978,7,2,0,0,0,1,0,1,4y+,11.51,967.2
5394-SVGJV,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.8,3475.55,1,93.93,1.052,6,2,0,1,0,1,0,0,2-4y,16.47,1185.6
5396-IZEPB,Male,0,No,No,9,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.7,180.7,0,20.08,0.981,1,0,0,1,0,1,0,0,7-12m,19.7,236.4
5397-NSKQG,Male,0,Yes,Yes,67,No,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),50.9,3281.65,0,48.98,1.039,4,2,0,0,0,1,0,1,4y+,12.72,610.8
5397-TUPSH,Male,1,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.95,4555.2,0,70.08,1.012,2,0,0,0,0,1,0,1,4y+,35.48,851.4
5399-ZIMKF,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,383.65,0,76.73,0.973,3,0,0,1,1,0,1,0,0-6m,24.88,895.8
5402-HTOTQ,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.3,875.35,0,54.71,1.011,4,0,0,1,1,0,0,0,1-2y,13.82,663.6
5404-GGUKR,Male,0,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.35,262.3,0,52.46,0.979,3,0,0,1,1,0,1,0,0-6m,17.12,616.2
5405-ZMYXQ,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.6,548.9,0,68.61,1.087,3,0,0,1,0,1,0,0,7-12m,24.87,895.2
5406-KGRMX,Female,0,No,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,24.55,1719.15,0,24.21,1.014,2,0,0,0,1,0,0,0,4y+,12.28,294.6
5414-OFQCB,Male,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),90.45,5229.8,0,91.75,0.986,5,1,0,0,0,1,0,0,4y+,18.09,1085.4
5419-CONWX,Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.8,442.85,1,110.71,0.901,6,2,0,1,0,1,1,0,0-6m,16.63,1197.6
5419-JKZNQ,Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,77.9,2351.45,0,78.38,0.994,3,0,0,1,0,0,0,1,2-4y,25.97,934.8
5419-JPRRN,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.45,101.45,1,101.45,1.0,6,2,0,1,1,0,1,0,0-6m,16.91,1217.4
5419-KLXBN,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.15,2257.75,1,90.31,0.987,5,1,0,1,0,1,0,1,2-4y,17.83,1069.8
5423-BHIXO,Female,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.2,1739.6,0,54.36,0.997,4,0,0,1,1,0,0,0,2-4y,13.55,650.4
5424-RLQLC,Male,0,No,No,10,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.65,638.95,0,63.9,0.934,4,1,0,1,0,0,0,0,7-12m,14.91,715.8
5429-LWCMV,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,1057.55,0,88.13,1.012,5,1,0,1,1,0,0,0,7-12m,17.83,1069.8
5433-KYGHE,Female,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.0,1164.05,0,83.15,1.034,5,0,1,1,0,0,0,1,1-2y,17.2,1032.0
5438-QMDDL,Female,0,Yes,No,19,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.8,1130.85,0,59.52,1.005,4,1,0,1,0,0,0,1,1-2y,14.95,717.6
5439-WIKXB,Male,1,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,3851.45,0,93.94,1.007,5,2,0,1,1,0,0,1,2-4y,18.91,1134.6
5440-FLBQG,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.4,7318.2,1,106.06,1.022,8,2,0,0,0,1,0,1,4y+,13.55,1300.8
5440-VHLUL,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,7386.05,0,107.04,0.983,7,2,0,0,0,1,0,0,4y+,15.03,1262.4
5442-BHQNG,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.35,139.25,0,69.63,1.01,2,0,0,1,1,0,1,0,0-6m,35.17,844.2
5442-BXVND,Female,0,Yes,Yes,33,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.25,838.5,0,25.41,0.954,2,0,0,1,0,1,0,1,2-4y,12.13,291.0
5442-PPTJY,Male,0,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.7,258.35,0,21.53,0.915,1,0,0,0,0,0,0,1,7-12m,19.7,236.4
5442-UTCVD,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,91.85,257.05,1,85.68,1.072,5,1,0,1,1,0,1,1,0-6m,18.37,1102.2
5442-XSDCW,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.5,868.5,1,78.95,1.007,3,1,0,1,0,1,0,1,7-12m,26.5,954.0
5443-SCMKX,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.3,5610.15,0,96.73,0.975,6,1,0,0,1,0,0,1,4y+,15.72,1131.6
5445-GLVOT,Female,0,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.8,1049.05,0,47.68,1.044,3,0,0,1,1,0,0,0,1-2y,16.6,597.6
5445-PZWGX,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,102.0,6529.25,1,105.31,0.969,7,1,1,0,1,0,0,0,4y+,14.57,1224.0
5445-UTODQ,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.1,576.65,1,82.38,0.984,3,1,0,1,1,0,0,1,7-12m,27.03,973.2
5446-DKWYW,Female,1,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,65.2,3965.05,0,65.0,1.003,5,1,0,0,1,0,0,1,4y+,13.04,782.4
5447-VYTKW,Male,0,No,No,27,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.45,1461.45,0,54.13,0.987,4,0,1,1,0,0,0,0,2-4y,13.36,641.4
5447-WZAFP,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.3,5200.8,0,98.13,1.022,6,2,0,0,0,0,0,0,4y+,16.72,1203.6
5448-VWNAM,Female,0,No,Yes,19,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.9,1375.6,0,72.4,1.048,7,1,1,1,0,0,0,1,1-2y,10.84,910.8
5449-FIBXJ,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.3,2012.7,1,105.93,0.975,7,2,0,1,1,0,0,1,1-2y,14.76,1239.6
5451-MHQOF,Male,0,Yes,Yes,56,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,24.45,1431.65,0,25.57,0.956,2,0,0,0,0,0,0,1,4y+,12.22,293.4
5451-YHYPW,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.75,8443.7,0,117.27,0.987,9,2,1,0,0,1,0,1,4y+,12.86,1389.0
5453-AXEPF,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.5,1336.9,0,78.64,1.024,4,0,0,1,0,1,0,1,1-2y,20.13,966.0
5453-YBTWV,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),101.1,6994.8,0,99.93,1.012,7,1,1,0,0,1,0,1,4y+,14.44,1213.2
5456-ITGIC,Male,1,Yes,No,72,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.45,4641.1,0,64.46,1.0,7,2,1,0,0,1,0,1,4y+,9.21,773.4
5457-COLHT,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.65,5542.55,0,80.33,1.004,7,2,1,0,0,1,0,1,4y+,11.52,967.8
5458-CQJTA,Male,0,Yes,Yes,65,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.8,4820.15,1,74.16,1.009,6,2,1,0,0,1,0,1,4y+,12.47,897.6
5461-QKNTN,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.3,3953.15,0,91.93,1.026,6,1,0,1,1,0,0,1,2-4y,15.72,1131.6
5465-BUBFA,Female,0,Yes,Yes,41,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.3,772.4,0,18.84,1.024,1,0,0,0,0,1,0,1,2-4y,19.3,231.6
5468-BPMMO,Male,0,Yes,No,46,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.6,851.2,0,18.5,1.059,1,0,0,1,1,0,0,1,2-4y,19.6,235.2
5469-CTCWN,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,106.0,6547.7,1,107.34,0.988,7,2,0,0,1,0,0,1,4y+,15.14,1272.0
5469-NUJUR,Male,0,No,No,19,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.95,373.5,0,19.66,1.015,1,0,0,0,0,0,0,0,1-2y,19.95,239.4
5472-CVMDX,Female,0,No,No,68,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,38.9,2719.2,0,39.99,0.973,4,0,1,0,0,0,0,0,4y+,9.72,466.8
5473-KHBPS,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.7,4976.15,0,95.7,1.0,6,1,0,0,0,1,0,1,4y+,15.95,1148.4
5474-LAMUQ,Male,0,Yes,No,24,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,533.9,0,22.25,0.904,1,0,0,0,0,0,0,1,1-2y,20.1,241.2
5478-JJVZK,Female,0,No,No,33,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,60.9,2033.85,0,61.63,0.988,5,0,0,1,0,0,0,0,2-4y,12.18,730.8
5480-HPRRX,Female,1,No,No,3,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.3,77.75,1,25.92,0.976,1,0,0,1,1,0,1,0,0-6m,25.3,303.6
5480-TBGPH,Female,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,2431.35,1,101.31,0.98,6,2,0,1,0,1,0,1,1-2y,16.55,1191.6
5480-XTFFL,Female,0,Yes,Yes,31,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21.0,697.7,0,22.51,0.933,1,0,0,0,0,0,0,1,2-4y,21.0,252.0
5481-NTDOH,Female,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),107.05,7142.5,0,106.6,1.004,7,2,0,0,0,1,0,1,4y+,15.29,1284.6
5482-NUPNA,Female,0,No,No,4,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,60.4,272.15,1,68.04,0.888,5,0,1,1,0,0,1,0,0-6m,12.08,724.8
5482-PLVPE,Female,1,No,No,2,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.35,41.85,1,20.93,1.164,1,0,0,1,1,0,1,0,0-6m,24.35,292.2
5482-VXSXJ,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.2,2157.3,0,98.06,0.95,5,2,0,1,0,0,0,0,1-2y,18.64,1118.4
5485-ITNPC,Male,0,Yes,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.9,5595.3,0,84.78,1.013,8,2,1,0,0,1,0,1,4y+,10.74,1030.8
5485-WUYWF,Male,1,No,No,2,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,94.55,1,47.27,1.405,5,1,0,1,0,1,1,0,0-6m,13.28,796.8
5493-SDRDQ,Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.1,113.35,1,56.67,0.972,4,0,0,1,0,0,1,0,0-6m,13.78,661.2
5494-HECPR,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,80.25,1,80.25,1.0,3,1,0,1,1,0,1,0,0-6m,26.75,963.0
5494-WOZRZ,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.0,5999.85,0,84.5,0.97,7,2,1,0,0,1,0,1,4y+,11.71,984.0
5495-GPSRW,Male,0,No,No,20,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.7,419.4,0,20.97,0.939,1,0,0,0,0,0,0,0,1-2y,19.7,236.4
5498-IBWPI,Female,0,Yes,Yes,66,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),49.4,3251.85,0,49.27,1.003,3,0,0,0,0,1,0,1,4y+,16.47,592.8
5498-TXHLF,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,87.45,2874.15,1,84.53,1.034,5,1,0,1,1,0,0,1,2-4y,17.49,1049.4
5499-ECUTN,Female,0,Yes,No,47,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),66.05,3021.45,0,64.29,1.027,5,1,0,0,0,1,0,1,2-4y,13.21,792.6
5501-TVMGM,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.25,55.25,0,55.25,1.0,3,1,0,1,1,0,1,0,0-6m,18.42,663.0
5502-RLUYV,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.95,7446.9,1,107.93,0.963,7,2,0,1,1,0,0,1,4y+,14.85,1247.4
5504-WSIUR,Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.25,6385.95,0,91.23,0.989,6,0,0,0,0,1,0,0,4y+,15.04,1083.0
5505-OVWQW,Female,0,No,No,17,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.15,353.65,0,20.8,0.969,1,0,0,0,0,0,0,0,1-2y,20.15,241.8
5510-BOIUJ,Male,0,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.25,19.25,1,19.25,1.0,1,0,0,1,0,0,1,1,0-6m,19.25,231.0
5512-IDZEI,Male,0,Yes,Yes,46,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,24.9,1174.8,0,25.54,0.975,2,0,0,0,1,0,0,1,2-4y,12.45,298.8
5514-YQENT,Male,0,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.15,4507.15,0,109.93,1.011,8,2,1,0,1,0,0,1,2-4y,13.89,1333.8
5515-AKOAJ,Female,0,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.1,5440.9,1,100.76,0.993,6,2,0,1,1,0,0,0,4y+,16.68,1201.2
5515-IDEJJ,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.9,19.9,1,19.9,1.0,1,0,0,1,0,0,1,1,0-6m,19.9,238.8
5515-RUGKN,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.75,438.05,0,54.76,1.0,3,1,0,1,0,1,0,0,7-12m,18.25,657.0
5519-NPHVG,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,1046.1,1,87.17,1.081,5,2,0,1,1,0,0,0,7-12m,18.84,1130.4
5519-TEEUH,Male,0,No,Yes,33,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.15,682.15,0,20.67,0.975,1,0,0,0,0,0,0,1,2-4y,20.15,241.8
5519-YLDGW,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.9,2254.2,1,107.34,0.968,7,2,0,1,1,0,0,1,1-2y,14.84,1246.8
5520-FVEWJ,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,916.9,1,76.41,1.106,5,0,0,1,1,0,0,1,7-12m,16.9,1014.0
5522-JBWMO,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,0,44.0,1.0,2,0,0,1,1,0,1,1,0-6m,22.0,528.0
5522-NYKPB,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.9,2199.05,0,87.96,0.977,4,1,0,1,1,0,0,1,2-4y,21.48,1030.8
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,0,74.34,1.005,6,2,0,0,0,1,0,1,2-4y,12.46,897.0
5527-ACHSO,Female,0,No,No,11,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.5,829.3,0,75.39,0.935,5,2,0,1,0,0,0,0,7-12m,14.1,846.0
5529-GIBVH,Female,0,No,No,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.15,1046.2,0,22.26,0.905,1,0,0,0,0,0,0,0,2-4y,20.15,241.8
5533-NHFRF,Male,1,No,No,7,No,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,44.4,265.8,0,37.97,1.169,4,1,0,1,1,0,0,0,7-12m,11.1,532.8
5533-RJFTJ,Male,0,No,No,49,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,1453.1,0,29.66,1.018,2,0,0,1,0,1,0,0,4y+,15.1,362.4
5536-RTPWK,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,4853.75,1,99.06,1.0,6,2,0,1,0,1,0,1,4y+,16.51,1188.6
5536-SLHPM,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.75,4458.15,1,81.06,0.959,4,0,0,1,1,0,0,1,4y+,19.44,933.0
5537-UXXVS,Female,0,Yes,No,20,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.25,375.25,0,18.76,1.026,1,0,0,1,0,1,0,1,1-2y,19.25,231.0
5539-HIVAK,Female,1,Yes,No,28,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.7,734.6,0,26.24,0.98,2,0,0,1,0,0,0,1,2-4y,12.85,308.4
5539-TMZLF,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,69.75,1,69.75,1.0,2,0,0,1,1,0,1,0,0-6m,34.88,837.0
5542-DHSXL,Female,0,Yes,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.7,235.05,0,58.76,0.931,4,0,0,1,0,0,1,1,0-6m,13.68,656.4
5542-NKVRU,Female,0,No,No,42,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.75,844.45,0,20.11,1.032,1,0,0,0,0,1,0,0,2-4y,20.75,249.0
5542-TBBWB,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,0,69.9,1.0,2,0,0,1,1,0,1,0,0-6m,34.95,838.8
5543-QDCRY,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.4,234.85,0,58.71,0.961,3,1,0,1,1,0,1,0,0-6m,18.8,676.8
5546-BYZSM,Female,0,No,No,41,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.45,775.6,0,18.92,1.081,1,0,0,1,1,0,0,0,2-4y,20.45,245.4
5546-QUERU,Male,0,No,No,13,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.95,257.0,0,19.77,1.009,1,0,0,0,0,0,0,0,1-2y,19.95,239.4
5549-ZGHFB,Male,0,Yes,Yes,50,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.95,1261.45,0,25.23,0.989,2,0,0,0,0,0,0,1,4y+,12.47,299.4
5550-VFRLC,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,69.85,1,69.85,1.0,2,0,0,1,1,0,1,0,0-6m,34.92,838.2
5552-ZNFSJ,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.3,45.3,1,45.3,1.0,2,0,0,1,1,0,1,0,0-6m,22.65,543.6
5553-AOINX,Female,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.9,6891.45,0,104.42,1.005,7,2,0,0,1,0,0,1,4y+,14.99,1258.8
5555-RNPGT,Male,0,No,Yes,10,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),24.8,223.9,0,22.39,1.108,2,0,0,1,0,1,0,1,7-12m,12.4,297.6
5561-NWEVX,Female,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.2,172.85,1,86.42,0.916,4,0,0,1,1,0,1,1,0-6m,19.8,950.4
5562-BETPV,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.65,19.65,0,19.65,1.0,1,0,0,0,0,0,1,1,0-6m,19.65,235.8
